#options: 480x852 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=24 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:406 out:405 type:P dur:2 cpbdur:2 q:16.76 aq:4.45 tex:50694 mv:1895 misc:747 imb:8 pmb:399 smb:1213 d:s ref:0 ;
in:405 out:406 type:b dur:2 cpbdur:2 q:16.81 aq:13.03 tex:1125 mv:235 misc:296 imb:0 pmb:31 smb:1589 d:s ref:0 ;
in:408 out:407 type:P dur:2 cpbdur:2 q:16.74 aq:3.89 tex:20400 mv:888 misc:872 imb:6 pmb:286 smb:1328 d:s ref:0 ;
in:407 out:408 type:b dur:2 cpbdur:2 q:16.75 aq:11.75 tex:91 mv:4 misc:201 imb:0 pmb:4 smb:1616 d:s ref:0 ;
in:410 out:409 type:P dur:2 cpbdur:2 q:16.69 aq:7.51 tex:38218 mv:1647 misc:735 imb:6 pmb:364 smb:1250 d:s ref:0 ;
in:409 out:410 type:b dur:2 cpbdur:2 q:16.72 aq:11.64 tex:192 mv:34 misc:230 imb:0 pmb:8 smb:1612 d:s ref:0 ;
in:412 out:411 type:P dur:2 cpbdur:2 q:16.71 aq:7.55 tex:50747 mv:1911 misc:710 imb:10 pmb:366 smb:1244 d:s ref:0 ;
in:411 out:412 type:b dur:2 cpbdur:2 q:16.70 aq:12.14 tex:327 mv:97 misc:240 imb:0 pmb:10 smb:1610 d:s ref:0 ;
in:414 out:413 type:P dur:2 cpbdur:2 q:16.70 aq:6.91 tex:29003 mv:997 misc:744 imb:3 pmb:294 smb:1323 d:s ref:0 ;
in:413 out:414 type:b dur:2 cpbdur:2 q:16.70 aq:9.68 tex:89 mv:30 misc:209 imb:0 pmb:6 smb:1614 d:s ref:0 ;
in:418 out:415 type:P dur:2 cpbdur:2 q:16.71 aq:4.74 tex:59380 mv:2664 misc:684 imb:54 pmb:375 smb:1191 d:s ref:0 ;
in:416 out:416 type:B dur:2 cpbdur:2 q:16.71 aq:5.48 tex:3102 mv:945 misc:553 imb:0 pmb:124 smb:1496 d:s ref:0 ;
in:415 out:417 type:b dur:2 cpbdur:2 q:16.70 aq:11.15 tex:107 mv:29 misc:232 imb:0 pmb:8 smb:1612 d:s ref:0 ;
in:417 out:418 type:b dur:2 cpbdur:2 q:16.71 aq:7.40 tex:2033 mv:497 misc:342 imb:0 pmb:48 smb:1572 d:- ref:0 ;
in:422 out:419 type:P dur:2 cpbdur:2 q:16.69 aq:4.04 tex:238362 mv:4319 misc:399 imb:139 pmb:570 smb:911 d:s ref:0 ;
in:420 out:420 type:B dur:2 cpbdur:2 q:16.70 aq:6.97 tex:20733 mv:3074 misc:721 imb:4 pmb:456 smb:1160 d:s ref:0 ;
in:419 out:421 type:b dur:2 cpbdur:2 q:16.70 aq:9.90 tex:135 mv:111 misc:330 imb:0 pmb:47 smb:1573 d:s ref:0 ;
in:421 out:422 type:b dur:2 cpbdur:2 q:16.70 aq:7.85 tex:952 mv:675 misc:517 imb:0 pmb:93 smb:1527 d:- ref:0 ;
in:424 out:423 type:P dur:2 cpbdur:2 q:16.86 aq:3.98 tex:90077 mv:2944 misc:659 imb:39 pmb:532 smb:1049 d:s ref:0 ;
in:423 out:424 type:b dur:2 cpbdur:2 q:16.78 aq:12.45 tex:676 mv:236 misc:264 imb:0 pmb:19 smb:1601 d:s ref:0 ;
in:426 out:425 type:P dur:2 cpbdur:2 q:16.88 aq:7.70 tex:25652 mv:1046 misc:838 imb:4 pmb:343 smb:1273 d:s ref:0 ;
in:425 out:426 type:b dur:2 cpbdur:2 q:16.87 aq:10.21 tex:86 mv:24 misc:226 imb:0 pmb:8 smb:1612 d:s ref:0 ;
in:430 out:427 type:P dur:2 cpbdur:2 q:16.79 aq:4.11 tex:35735 mv:1818 misc:791 imb:16 pmb:346 smb:1258 d:s ref:0 ;
in:428 out:428 type:B dur:2 cpbdur:2 q:16.84 aq:11.71 tex:2045 mv:436 misc:407 imb:0 pmb:51 smb:1569 d:s ref:0 ;
in:427 out:429 type:b dur:2 cpbdur:2 q:16.86 aq:10.21 tex:104 mv:37 misc:251 imb:0 pmb:11 smb:1609 d:s ref:0 ;
in:429 out:430 type:b dur:2 cpbdur:2 q:16.81 aq:10.59 tex:356 mv:81 misc:251 imb:0 pmb:12 smb:1608 d:- ref:0 ;
in:432 out:431 type:P dur:2 cpbdur:2 q:16.65 aq:8.11 tex:39455 mv:1692 misc:645 imb:2 pmb:438 smb:1180 d:s ref:0 ;
in:431 out:432 type:b dur:2 cpbdur:2 q:16.72 aq:7.95 tex:81 mv:21 misc:218 imb:0 pmb:6 smb:1614 d:s ref:0 ;
in:436 out:433 type:P dur:2 cpbdur:2 q:16.58 aq:4.27 tex:67465 mv:3121 misc:614 imb:62 pmb:474 smb:1084 d:s ref:0 ;
in:434 out:434 type:B dur:2 cpbdur:2 q:16.62 aq:12.15 tex:8367 mv:2456 misc:673 imb:0 pmb:374 smb:1246 d:t ref:0 ;
in:433 out:435 type:b dur:2 cpbdur:2 q:16.63 aq:11.70 tex:216 mv:39 misc:265 imb:0 pmb:13 smb:1607 d:s ref:0 ;
in:435 out:436 type:b dur:2 cpbdur:2 q:16.60 aq:13.38 tex:1118 mv:303 misc:355 imb:0 pmb:35 smb:1585 d:- ref:0 ;
in:438 out:437 type:P dur:2 cpbdur:2 q:16.43 aq:7.83 tex:29738 mv:1442 misc:804 imb:4 pmb:361 smb:1255 d:s ref:0 ;
in:437 out:438 type:b dur:2 cpbdur:2 q:16.50 aq:11.91 tex:163 mv:64 misc:285 imb:0 pmb:17 smb:1603 d:s ref:0 ;
in:440 out:439 type:P dur:2 cpbdur:2 q:16.36 aq:7.95 tex:33003 mv:1655 misc:782 imb:4 pmb:373 smb:1243 d:s ref:0 ;
in:439 out:440 type:b dur:2 cpbdur:2 q:16.39 aq:10.19 tex:207 mv:27 misc:238 imb:0 pmb:9 smb:1611 d:s ref:0 ;
in:442 out:441 type:P dur:2 cpbdur:2 q:16.26 aq:4.82 tex:20803 mv:1021 misc:808 imb:2 pmb:251 smb:1367 d:s ref:0 ;
in:441 out:442 type:b dur:2 cpbdur:2 q:16.31 aq:10.23 tex:365 mv:69 misc:246 imb:0 pmb:10 smb:1610 d:s ref:0 ;
in:446 out:443 type:P dur:2 cpbdur:2 q:16.42 aq:5.22 tex:24809 mv:2249 misc:838 imb:53 pmb:348 smb:1219 d:s ref:0 ;
in:444 out:444 type:B dur:2 cpbdur:2 q:16.34 aq:10.46 tex:1181 mv:366 misc:581 imb:0 pmb:94 smb:1526 d:s ref:0 ;
in:443 out:445 type:b dur:2 cpbdur:2 q:16.30 aq:10.76 tex:144 mv:16 misc:232 imb:0 pmb:7 smb:1613 d:s ref:0 ;
in:445 out:446 type:b dur:2 cpbdur:2 q:16.38 aq:10.19 tex:377 mv:211 misc:316 imb:0 pmb:26 smb:1594 d:- ref:0 ;
in:448 out:447 type:P dur:2 cpbdur:2 q:16.38 aq:5.27 tex:17516 mv:1802 misc:810 imb:48 pmb:288 smb:1284 d:s ref:0 ;
in:447 out:448 type:b dur:2 cpbdur:2 q:16.40 aq:10.47 tex:75 mv:13 misc:216 imb:0 pmb:5 smb:1615 d:s ref:0 ;
in:450 out:449 type:P dur:2 cpbdur:2 q:16.35 aq:9.00 tex:2413 mv:472 misc:619 imb:12 pmb:86 smb:1522 d:s ref:0 ;
in:449 out:450 type:b dur:2 cpbdur:2 q:16.37 aq:11.36 tex:229 mv:13 misc:270 imb:0 pmb:13 smb:1607 d:s ref:0 ;
in:454 out:451 type:P dur:2 cpbdur:2 q:16.27 aq:3.71 tex:382140 mv:4638 misc:470 imb:541 pmb:140 smb:939 d:s ref:0 ;
in:452 out:452 type:B dur:2 cpbdur:2 q:16.31 aq:11.61 tex:3113 mv:207 misc:624 imb:0 pmb:141 smb:1479 d:s ref:0 ;
in:451 out:453 type:b dur:2 cpbdur:2 q:16.33 aq:10.90 tex:505 mv:193 misc:326 imb:0 pmb:63 smb:1557 d:s ref:0 ;
in:453 out:454 type:b dur:2 cpbdur:2 q:16.29 aq:4.63 tex:37 mv:2 misc:177 imb:0 pmb:1 smb:1619 d:- ref:0 ;
in:458 out:455 type:P dur:2 cpbdur:2 q:16.86 aq:7.42 tex:25878 mv:821 misc:829 imb:1 pmb:321 smb:1298 d:s ref:0 ;
in:456 out:456 type:B dur:2 cpbdur:2 q:16.57 aq:11.58 tex:1779 mv:410 misc:731 imb:0 pmb:184 smb:1436 d:s ref:0 ;
in:455 out:457 type:b dur:2 cpbdur:2 q:16.42 aq:8.07 tex:67 mv:3 misc:186 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:457 out:458 type:b dur:2 cpbdur:2 q:16.71 aq:8.49 tex:61 mv:2 misc:185 imb:0 pmb:2 smb:1618 d:- ref:0 ;
in:462 out:459 type:P dur:2 cpbdur:2 q:16.74 aq:4.36 tex:37286 mv:1215 misc:731 imb:1 pmb:323 smb:1296 d:s ref:0 ;
in:460 out:460 type:B dur:2 cpbdur:2 q:16.80 aq:7.91 tex:3004 mv:705 misc:635 imb:0 pmb:177 smb:1443 d:s ref:0 ;
in:459 out:461 type:b dur:2 cpbdur:2 q:16.83 aq:9.71 tex:92 mv:5 misc:199 imb:0 pmb:4 smb:1616 d:s ref:0 ;
in:461 out:462 type:b dur:2 cpbdur:2 q:16.77 aq:5.63 tex:37 mv:1 misc:178 imb:0 pmb:1 smb:1619 d:- ref:0 ;
in:464 out:463 type:P dur:2 cpbdur:2 q:16.60 aq:7.27 tex:33188 mv:957 misc:735 imb:2 pmb:272 smb:1346 d:s ref:0 ;
in:463 out:464 type:b dur:2 cpbdur:2 q:16.67 aq:2.00 tex:0 mv:0 misc:168 imb:0 pmb:0 smb:1620 d:s ref:0 ;
in:466 out:465 type:P dur:2 cpbdur:2 q:16.52 aq:7.08 tex:24664 mv:600 misc:704 imb:0 pmb:256 smb:1364 d:s ref:0 ;
in:465 out:466 type:b dur:2 cpbdur:2 q:16.56 aq:11.60 tex:92 mv:25 misc:203 imb:0 pmb:5 smb:1615 d:s ref:0 ;
in:470 out:467 type:P dur:2 cpbdur:2 q:16.36 aq:6.69 tex:39731 mv:1035 misc:714 imb:0 pmb:311 smb:1309 d:s ref:0 ;
in:468 out:468 type:B dur:2 cpbdur:2 q:16.44 aq:11.95 tex:3164 mv:795 misc:649 imb:0 pmb:198 smb:1422 d:s ref:0 ;
in:467 out:469 type:b dur:2 cpbdur:2 q:16.48 aq:6.54 tex:115 mv:5 misc:216 imb:0 pmb:5 smb:1615 d:s ref:0 ;
in:469 out:470 type:b dur:2 cpbdur:2 q:16.40 aq:4.77 tex:106 mv:4 misc:202 imb:0 pmb:4 smb:1616 d:- ref:0 ;
in:474 out:471 type:P dur:2 cpbdur:2 q:16.08 aq:7.09 tex:38685 mv:1032 misc:747 imb:2 pmb:321 smb:1297 d:s ref:0 ;
in:472 out:472 type:B dur:2 cpbdur:2 q:16.22 aq:11.82 tex:2695 mv:530 misc:615 imb:0 pmb:154 smb:1466 d:s ref:0 ;
in:471 out:473 type:b dur:2 cpbdur:2 q:16.29 aq:11.84 tex:40 mv:10 misc:190 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:473 out:474 type:b dur:2 cpbdur:2 q:16.15 aq:1.00 tex:6 mv:10 misc:176 imb:0 pmb:1 smb:1619 d:- ref:0 ;
in:476 out:475 type:P dur:2 cpbdur:2 q:16.11 aq:6.87 tex:27479 mv:888 misc:729 imb:0 pmb:242 smb:1378 d:s ref:0 ;
in:475 out:476 type:b dur:2 cpbdur:2 q:16.10 aq:7.13 tex:51 mv:1 misc:180 imb:0 pmb:1 smb:1619 d:s ref:0 ;
in:478 out:477 type:P dur:2 cpbdur:2 q:15.83 aq:6.51 tex:35696 mv:1032 misc:752 imb:0 pmb:279 smb:1341 d:s ref:0 ;
in:477 out:478 type:b dur:2 cpbdur:2 q:15.97 aq:7.13 tex:55 mv:1 misc:176 imb:0 pmb:1 smb:1619 d:s ref:0 ;
in:482 out:479 type:P dur:2 cpbdur:2 q:15.56 aq:3.55 tex:347007 mv:2895 misc:434 imb:340 pmb:632 smb:648 d:s ref:0 ;
in:480 out:480 type:B dur:2 cpbdur:2 q:15.69 aq:13.12 tex:4509 mv:567 misc:524 imb:0 pmb:128 smb:1492 d:s ref:0 ;
in:479 out:481 type:b dur:2 cpbdur:2 q:15.76 aq:9.57 tex:998 mv:233 misc:401 imb:0 pmb:67 smb:1553 d:s ref:0 ;
in:481 out:482 type:b dur:2 cpbdur:2 q:15.63 aq:1.00 tex:6 mv:10 misc:176 imb:0 pmb:1 smb:1619 d:- ref:0 ;
in:486 out:483 type:P dur:2 cpbdur:2 q:15.60 aq:6.11 tex:52364 mv:992 misc:796 imb:0 pmb:484 smb:1136 d:s ref:0 ;
in:484 out:484 type:B dur:2 cpbdur:2 q:15.58 aq:10.41 tex:2153 mv:565 misc:442 imb:0 pmb:96 smb:1524 d:s ref:0 ;
in:483 out:485 type:b dur:2 cpbdur:2 q:15.57 aq:10.31 tex:39 mv:16 misc:185 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:485 out:486 type:b dur:2 cpbdur:2 q:15.59 aq:10.69 tex:71 mv:32 misc:209 imb:0 pmb:7 smb:1613 d:- ref:0 ;
in:488 out:487 type:P dur:2 cpbdur:2 q:15.44 aq:5.43 tex:38076 mv:704 misc:844 imb:0 pmb:342 smb:1278 d:s ref:0 ;
in:487 out:488 type:b dur:2 cpbdur:2 q:15.52 aq:1.00 tex:0 mv:0 misc:168 imb:0 pmb:0 smb:1620 d:s ref:0 ;
in:490 out:489 type:P dur:2 cpbdur:2 q:15.37 aq:5.70 tex:34520 mv:817 misc:839 imb:0 pmb:331 smb:1289 d:s ref:0 ;
in:489 out:490 type:b dur:2 cpbdur:2 q:15.40 aq:0.00 tex:0 mv:0 misc:168 imb:0 pmb:0 smb:1620 d:s ref:0 ;
in:492 out:491 type:P dur:2 cpbdur:2 q:15.33 aq:5.74 tex:24202 mv:581 misc:809 imb:0 pmb:275 smb:1345 d:s ref:0 ;
in:491 out:492 type:b dur:2 cpbdur:2 q:15.35 aq:0.00 tex:0 mv:0 misc:168 imb:0 pmb:0 smb:1620 d:s ref:0 ;
in:494 out:493 type:P dur:2 cpbdur:2 q:15.23 aq:5.96 tex:28245 mv:751 misc:804 imb:0 pmb:275 smb:1345 d:s ref:0 ;
in:493 out:494 type:b dur:2 cpbdur:2 q:15.28 aq:10.33 tex:112 mv:2 misc:190 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:496 out:495 type:P dur:2 cpbdur:2 q:15.19 aq:4.72 tex:19361 mv:568 misc:807 imb:0 pmb:241 smb:1379 d:s ref:0 ;
in:495 out:496 type:b dur:2 cpbdur:2 q:15.21 aq:10.57 tex:65 mv:59 misc:196 imb:0 pmb:6 smb:1614 d:s ref:0 ;
in:498 out:497 type:P dur:2 cpbdur:2 q:15.07 aq:6.25 tex:24691 mv:736 misc:837 imb:0 pmb:271 smb:1349 d:s ref:0 ;
in:497 out:498 type:b dur:2 cpbdur:2 q:15.13 aq:8.36 tex:258 mv:45 misc:217 imb:0 pmb:10 smb:1610 d:s ref:0 ;
in:499 out:499 type:P dur:2 cpbdur:2 q:15.01 aq:11.90 tex:8303 mv:699 misc:478 imb:1 pmb:144 smb:1475 d:s ref:0 ;
in:500 out:500 type:I dur:2 cpbdur:2 q:12.79 aq:2.20 tex:470260 mv:27161 misc:131 imb:1620 pmb:0 smb:0 d:s ref:;
in:504 out:501 type:P dur:2 cpbdur:2 q:16.52 aq:7.45 tex:18890 mv:976 misc:582 imb:2 pmb:185 smb:1433 d:s ref:0 ;
in:502 out:502 type:B dur:2 cpbdur:2 q:16.52 aq:10.37 tex:2966 mv:641 misc:529 imb:0 pmb:158 smb:1462 d:t ref:0 ;
in:501 out:503 type:b dur:2 cpbdur:2 q:16.52 aq:9.70 tex:188 mv:25 misc:195 imb:0 pmb:4 smb:1616 d:s ref:0 ;
in:503 out:504 type:b dur:2 cpbdur:2 q:16.52 aq:5.63 tex:54 mv:29 misc:197 imb:0 pmb:5 smb:1615 d:- ref:0 ;
in:506 out:505 type:P dur:2 cpbdur:2 q:16.72 aq:7.74 tex:12487 mv:615 misc:514 imb:1 pmb:129 smb:1490 d:s ref:0 ;
in:505 out:506 type:b dur:2 cpbdur:2 q:16.62 aq:6.41 tex:91 mv:2 misc:187 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:508 out:507 type:P dur:2 cpbdur:2 q:16.72 aq:7.76 tex:22656 mv:850 misc:478 imb:0 pmb:153 smb:1467 d:s ref:0 ;
in:507 out:508 type:b dur:2 cpbdur:2 q:16.72 aq:7.26 tex:195 mv:88 misc:285 imb:0 pmb:24 smb:1596 d:s ref:0 ;
in:510 out:509 type:P dur:2 cpbdur:2 q:16.68 aq:7.08 tex:28897 mv:1025 misc:542 imb:0 pmb:195 smb:1425 d:s ref:0 ;
in:509 out:510 type:b dur:2 cpbdur:2 q:16.70 aq:14.40 tex:1651 mv:351 misc:486 imb:0 pmb:108 smb:1512 d:s ref:0 ;
in:512 out:511 type:P dur:2 cpbdur:2 q:16.69 aq:8.83 tex:38685 mv:1193 misc:562 imb:2 pmb:211 smb:1407 d:s ref:0 ;
in:511 out:512 type:b dur:2 cpbdur:2 q:16.69 aq:10.06 tex:148 mv:136 misc:228 imb:0 pmb:11 smb:1609 d:s ref:0 ;
in:514 out:513 type:P dur:2 cpbdur:2 q:16.68 aq:7.74 tex:43434 mv:1453 misc:649 imb:9 pmb:272 smb:1339 d:s ref:0 ;
in:513 out:514 type:b dur:2 cpbdur:2 q:16.68 aq:10.61 tex:309 mv:163 misc:240 imb:0 pmb:13 smb:1607 d:s ref:0 ;
in:516 out:515 type:P dur:2 cpbdur:2 q:16.64 aq:7.04 tex:24071 mv:920 misc:689 imb:1 pmb:235 smb:1384 d:s ref:0 ;
in:515 out:516 type:b dur:2 cpbdur:2 q:16.66 aq:11.05 tex:111 mv:81 misc:232 imb:0 pmb:11 smb:1609 d:s ref:0 ;
in:518 out:517 type:P dur:2 cpbdur:2 q:16.59 aq:7.05 tex:30445 mv:1083 misc:616 imb:1 pmb:234 smb:1385 d:s ref:0 ;
in:517 out:518 type:b dur:2 cpbdur:2 q:16.62 aq:7.93 tex:49 mv:53 misc:202 imb:0 pmb:5 smb:1615 d:s ref:0 ;
in:520 out:519 type:P dur:2 cpbdur:2 q:16.52 aq:7.90 tex:29697 mv:1154 misc:605 imb:6 pmb:233 smb:1381 d:s ref:0 ;
in:519 out:520 type:b dur:2 cpbdur:2 q:16.55 aq:7.81 tex:61 mv:66 misc:209 imb:0 pmb:6 smb:1614 d:s ref:0 ;
in:524 out:521 type:P dur:2 cpbdur:2 q:16.46 aq:8.85 tex:32027 mv:1479 misc:598 imb:5 pmb:254 smb:1361 d:s ref:0 ;
in:522 out:522 type:B dur:2 cpbdur:2 q:16.49 aq:9.16 tex:515 mv:180 misc:297 imb:0 pmb:22 smb:1598 d:s ref:0 ;
in:521 out:523 type:b dur:2 cpbdur:2 q:16.50 aq:9.07 tex:328 mv:127 misc:265 imb:0 pmb:15 smb:1605 d:s ref:0 ;
in:523 out:524 type:b dur:2 cpbdur:2 q:16.47 aq:1.00 tex:16 mv:22 misc:186 imb:0 pmb:3 smb:1617 d:- ref:0 ;
in:526 out:525 type:P dur:2 cpbdur:2 q:15.54 aq:7.31 tex:37278 mv:1226 misc:672 imb:2 pmb:274 smb:1344 d:s ref:0 ;
in:525 out:526 type:b dur:2 cpbdur:2 q:16.00 aq:10.50 tex:495 mv:314 misc:255 imb:0 pmb:27 smb:1593 d:s ref:0 ;
in:528 out:527 type:P dur:2 cpbdur:2 q:15.44 aq:8.60 tex:15094 mv:690 misc:696 imb:1 pmb:183 smb:1436 d:s ref:0 ;
in:527 out:528 type:b dur:2 cpbdur:2 q:15.49 aq:10.40 tex:188 mv:37 misc:247 imb:0 pmb:10 smb:1610 d:s ref:0 ;
in:530 out:529 type:P dur:2 cpbdur:2 q:15.26 aq:2.90 tex:211298 mv:4294 misc:576 imb:98 pmb:445 smb:1077 d:s ref:0 ;
in:529 out:530 type:b dur:2 cpbdur:2 q:15.35 aq:11.44 tex:354 mv:257 misc:477 imb:0 pmb:85 smb:1535 d:s ref:0 ;
in:534 out:531 type:P dur:2 cpbdur:2 q:15.40 aq:6.00 tex:40384 mv:1024 misc:768 imb:4 pmb:322 smb:1294 d:s ref:0 ;
in:532 out:532 type:B dur:2 cpbdur:2 q:15.33 aq:10.25 tex:3390 mv:715 misc:655 imb:0 pmb:180 smb:1440 d:s ref:0 ;
in:531 out:533 type:b dur:2 cpbdur:2 q:15.29 aq:10.05 tex:187 mv:22 misc:231 imb:0 pmb:7 smb:1613 d:s ref:0 ;
in:533 out:534 type:b dur:2 cpbdur:2 q:15.37 aq:10.54 tex:47 mv:3 misc:190 imb:0 pmb:2 smb:1618 d:- ref:0 ;
in:536 out:535 type:P dur:2 cpbdur:2 q:15.19 aq:5.93 tex:29551 mv:637 misc:724 imb:0 pmb:254 smb:1366 d:s ref:0 ;
in:535 out:536 type:b dur:2 cpbdur:2 q:15.30 aq:11.74 tex:97 mv:32 misc:199 imb:0 pmb:6 smb:1614 d:s ref:0 ;
in:538 out:537 type:P dur:2 cpbdur:2 q:15.11 aq:6.06 tex:32565 mv:885 misc:734 imb:0 pmb:246 smb:1374 d:s ref:0 ;
in:537 out:538 type:b dur:2 cpbdur:2 q:15.15 aq:9.59 tex:155 mv:40 misc:197 imb:0 pmb:4 smb:1616 d:s ref:0 ;
in:542 out:539 type:P dur:2 cpbdur:2 q:15.05 aq:3.06 tex:340163 mv:2885 misc:312 imb:533 pmb:587 smb:500 d:s ref:0 ;
in:540 out:540 type:B dur:2 cpbdur:2 q:15.08 aq:10.40 tex:9106 mv:717 misc:521 imb:1 pmb:155 smb:1464 d:s ref:0 ;
in:539 out:541 type:b dur:2 cpbdur:2 q:15.10 aq:9.95 tex:102 mv:104 misc:306 imb:0 pmb:41 smb:1579 d:s ref:0 ;
in:541 out:542 type:b dur:2 cpbdur:2 q:15.06 aq:9.55 tex:108 mv:29 misc:239 imb:0 pmb:9 smb:1611 d:- ref:0 ;
in:544 out:543 type:P dur:2 cpbdur:2 q:15.12 aq:5.28 tex:59292 mv:1029 misc:663 imb:1 pmb:514 smb:1105 d:s ref:0 ;
in:543 out:544 type:b dur:2 cpbdur:2 q:15.08 aq:10.05 tex:56 mv:11 misc:189 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:548 out:545 type:P dur:2 cpbdur:2 q:15.06 aq:5.28 tex:60234 mv:1469 misc:777 imb:0 pmb:365 smb:1255 d:s ref:0 ;
in:546 out:546 type:B dur:2 cpbdur:2 q:15.09 aq:9.90 tex:2879 mv:515 misc:558 imb:0 pmb:143 smb:1477 d:s ref:0 ;
in:545 out:547 type:b dur:2 cpbdur:2 q:15.10 aq:10.71 tex:129 mv:8 misc:215 imb:0 pmb:7 smb:1613 d:s ref:0 ;
in:547 out:548 type:b dur:2 cpbdur:2 q:15.07 aq:11.27 tex:96 mv:4 misc:196 imb:0 pmb:3 smb:1617 d:- ref:0 ;
in:550 out:549 type:P dur:2 cpbdur:2 q:14.92 aq:4.61 tex:71105 mv:1604 misc:771 imb:1 pmb:372 smb:1247 d:s ref:0 ;
in:549 out:550 type:b dur:2 cpbdur:2 q:14.99 aq:10.08 tex:1056 mv:253 misc:275 imb:0 pmb:22 smb:1598 d:s ref:0 ;
in:554 out:551 type:P dur:2 cpbdur:2 q:14.89 aq:4.33 tex:77150 mv:1726 misc:748 imb:8 pmb:345 smb:1267 d:s ref:0 ;
in:552 out:552 type:B dur:2 cpbdur:2 q:14.90 aq:9.71 tex:3202 mv:494 misc:632 imb:0 pmb:146 smb:1474 d:s ref:0 ;
in:551 out:553 type:b dur:2 cpbdur:2 q:14.91 aq:11.02 tex:117 mv:9 misc:234 imb:0 pmb:8 smb:1612 d:s ref:0 ;
in:553 out:554 type:b dur:2 cpbdur:2 q:14.90 aq:10.11 tex:468 mv:134 misc:310 imb:0 pmb:39 smb:1581 d:- ref:0 ;
in:556 out:555 type:P dur:2 cpbdur:2 q:14.87 aq:4.14 tex:94011 mv:1814 misc:783 imb:6 pmb:323 smb:1291 d:s ref:0 ;
in:555 out:556 type:b dur:2 cpbdur:2 q:14.88 aq:9.40 tex:6151 mv:983 misc:274 imb:0 pmb:85 smb:1535 d:s ref:0 ;
in:560 out:557 type:P dur:2 cpbdur:2 q:14.86 aq:4.74 tex:73767 mv:1507 misc:750 imb:2 pmb:339 smb:1279 d:s ref:0 ;
in:558 out:558 type:B dur:2 cpbdur:2 q:14.86 aq:8.08 tex:2157 mv:414 misc:637 imb:0 pmb:142 smb:1478 d:s ref:0 ;
in:557 out:559 type:b dur:2 cpbdur:2 q:14.87 aq:8.83 tex:106 mv:4 misc:202 imb:0 pmb:4 smb:1616 d:s ref:0 ;
in:559 out:560 type:b dur:2 cpbdur:2 q:14.86 aq:10.25 tex:307 mv:129 misc:324 imb:0 pmb:38 smb:1582 d:- ref:0 ;
in:562 out:561 type:P dur:2 cpbdur:2 q:14.80 aq:2.41 tex:71877 mv:1367 misc:764 imb:6 pmb:335 smb:1279 d:s ref:0 ;
in:561 out:562 type:b dur:2 cpbdur:2 q:14.83 aq:10.91 tex:1759 mv:390 misc:291 imb:0 pmb:42 smb:1578 d:s ref:0 ;
in:566 out:563 type:P dur:2 cpbdur:2 q:15.17 aq:4.81 tex:29368 mv:745 misc:727 imb:0 pmb:251 smb:1369 d:s ref:0 ;
in:564 out:564 type:B dur:2 cpbdur:2 q:14.99 aq:10.07 tex:1730 mv:445 misc:521 imb:0 pmb:128 smb:1492 d:s ref:0 ;
in:563 out:565 type:b dur:2 cpbdur:2 q:14.89 aq:8.52 tex:119 mv:37 misc:228 imb:0 pmb:8 smb:1612 d:s ref:0 ;
in:565 out:566 type:b dur:2 cpbdur:2 q:15.08 aq:10.87 tex:47 mv:3 misc:190 imb:0 pmb:2 smb:1618 d:- ref:0 ;
in:568 out:567 type:P dur:2 cpbdur:2 q:15.08 aq:4.71 tex:45316 mv:1037 misc:735 imb:6 pmb:241 smb:1373 d:s ref:0 ;
in:567 out:568 type:b dur:2 cpbdur:2 q:15.13 aq:9.03 tex:1429 mv:318 misc:213 imb:0 pmb:20 smb:1600 d:s ref:0 ;
in:572 out:569 type:P dur:2 cpbdur:2 q:15.14 aq:4.64 tex:39438 mv:978 misc:688 imb:1 pmb:246 smb:1373 d:s ref:0 ;
in:570 out:570 type:B dur:2 cpbdur:2 q:15.11 aq:7.22 tex:303 mv:257 misc:304 imb:0 pmb:33 smb:1587 d:s ref:0 ;
in:569 out:571 type:b dur:2 cpbdur:2 q:15.09 aq:9.81 tex:41 mv:11 misc:188 imb:0 pmb:2 smb:1618 d:s ref:0 ;
in:571 out:572 type:b dur:2 cpbdur:2 q:15.13 aq:9.81 tex:77 mv:115 misc:288 imb:0 pmb:22 smb:1598 d:- ref:0 ;
